"pIC50","APC2D1_N_N","APC2D2_C_O","APC2D2_C_S","APC2D2_N_N","APC2D2_N_O","APC2D2_O_O","APC2D2_F_X","APC2D3_N_N","APC2D3_N_O","APC2D3_N_F","APC2D3_N_Cl","APC2D3_O_O","APC2D3_X_X","APC2D4_C_N","APC2D4_N_N","APC2D4_N_O","APC2D4_N_S","APC2D4_N_Cl","APC2D4_N_X","APC2D4_O_O","APC2D4_F_F","APC2D5_C_X","APC2D5_N_N","APC2D5_N_O","APC2D5_N_F","APC2D5_N_Cl","APC2D5_O_O","APC2D5_O_Cl","APC2D5_O_X","APC2D6_C_O","APC2D6_N_N","APC2D6_N_O","APC2D6_N_Cl","APC2D6_N_X","APC2D6_O_O","APC2D6_O_X","APC2D7_C_S","APC2D7_N_N","APC2D7_N_O","APC2D7_N_F","APC2D7_N_Cl","APC2D7_O_F","APC2D7_O_Cl","APC2D8_C_N","APC2D8_C_S","APC2D8_C_Cl","APC2D8_N_N","APC2D8_N_O","APC2D8_N_F","APC2D8_O_O","APC2D8_O_X","APC2D9_C_O","APC2D9_N_N","APC2D9_N_O","APC2D9_N_F","APC2D9_N_Cl","APC2D9_O_O","APC2D9_O_X","APC2D10_C_C","APC2D10_C_N","APC2D10_C_Cl","APC2D10_N_N","APC2D10_N_O","APC2D10_N_F","APC2D10_O_O","APC2D10_O_X"
7.11918640771921,0,9,0,0,1,2,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,7,0,3,0,0,2,0,10,3,0,0,0,0,1,0
7.58502665202918,0,7,0,0,1,1,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,0,2,0,0,2,0,10,3,0,0,0,0,1,0
7.18045606445813,0,11,0,0,1,1,0,0,0,0,0,1,0,4,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,9,0,3,0,0,2,0,11,4,0,0,0,0,1,0
7.46852108295774,0,7,0,0,1,1,1,0,0,0,0,0,0,4,1,3,0,0,0,1,0,4,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,0,2,0,0,2,4,10,3,0,0,0,2,1,0
7.50863830616573,0,9,0,0,1,1,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,10,0,2,0,0,2,0,13,5,0,0,0,0,1,0
6.69897000433602,0,4,0,0,0,0,3,0,0,0,0,0,0,5,2,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,14,3,0,0,1,3,1,0
5.24412514432751,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,4,0,1,1,0,0,0
5.88605664769316,0,2,0,0,0,0,0,0,0,0,1,0,0,6,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,1,0,0,0,0,0,11,6,2,0,0,0,0,1
5.20065945054642,0,2,0,0,0,0,0,0,0,0,1,0,0,6,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,6,2,0,0,0,0,1
5.95860731484177,1,2,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,11,7,0,2,2,0,0,0
4.38721614328026,1,0,2,5,0,0,13,2,0,6,0,0,0,11,2,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0
4.82102305270683,0,1,3,1,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
5.50863830616573,0,1,3,1,1,0,0,0,0,1,0,0,0,7,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,6,0,0,0,0,0,0,0
5.2518119729938,0,1,3,1,1,0,0,0,0,0,1,0,0,6,0,0,1,1,2,0,0,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,2,5,0,1,0,0,0,0,0
5.13667713987954,0,1,3,1,1,0,0,0,0,1,0,0,0,7,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
4.76447155309245,0,1,3,1,1,0,3,0,0,0,0,0,0,7,0,0,1,0,0,0,0,3,1,1,3,0,0,0,0,2,0,0,0,3,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
4.82681373158773,0,1,3,1,1,0,0,0,0,1,0,0,0,6,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0
4.73802380860219,0,3,0,1,1,0,0,2,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.75080164260889,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79371395558757,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80631897045872,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4.88572270343841,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
4.9072793553159,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.16557929631847,0,3,2,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5.21752737583371,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0
5.40230481407449,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5.48148606012211,1,0,1,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
5.56224943717961,1,7,0,0,1,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,4,0,0,0,0,0,0
5.73754891026957,0,1,2,1,1,0,0,0,0,0,0,0,0,6,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
5.89619627904404,0,2,2,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,8,0,2,0,0,0,0,0
6.10790539730952,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.25963731050576,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0
6.46852108295774,0,1,2,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0
7.88605664769316,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,3,0,0,3,0,2,0,0,0,0,0,2,0,0,0,1,0,1,6,0,3,0,0,0,0,1
4.88605664769316,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,1,0,0,0,0,0
4.52287874528034,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
7.29242982390206,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,2,0,0,0,1,0,1,4,0,3,0,0,0,0,1
4.74472749489669,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,2,4,0,2,0,0,0,0,0
5.18708664335714,1,1,1,4,1,0,0,1,1,0,0,0,1,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,2,0,0,0,2,0,0,4,0,3,0,0,0,0,1
4.05060999335509,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5.02227639471115,1,3,1,4,1,1,0,1,1,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,1,2,0,0,0,4,0,3,0,0,0,0,4,1,0,0,0,0,2,0
4.20065945054642,1,3,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,1,0,0,0,0,5,1,0,0,1,0,0,0
4.49485002168009,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4.33724216831843,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0
4.53760200210104,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4,0,2,0,0,0,0,1
4.92081875395237,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,1,4,0,1,0,0,0,0,0
4.4089353929735,1,1,1,4,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,1,0,0,0,0,0
9,0,6,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,2,0,15,1,0,0,0,0,0,0
7.79588001734407,0,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,13,1,0,0,0,0,0,0
7.72124639904717,0,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,17,1,0,0,0,0,0,0
7.44369749923271,0,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,13,1,0,0,0,0,0,0
7.02227639471115,0,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,13,1,1,0,0,0,0,0
5.22914798835786,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5.79588001734407,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
6.50863830616573,0,4,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,2,0,1,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0
6.58502665202918,0,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,0,7,0,1,0,0,0,0,0
5.73541827076192,0,3,2,0,1,0,0,0,0,0,0,0,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
5.38626385873813,0,3,2,0,1,0,0,0,0,0,0,0,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5.3543812617573,0,3,2,0,1,0,0,0,0,0,0,0,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
5.20072839165013,0,3,2,0,1,0,0,0,0,0,0,0,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
4.93430827190673,0,5,2,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0
4.92147068474565,0,5,2,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0
3.88605664769316,0,3,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0
6.0268721464003,0,5,0,0,1,0,0,1,1,2,0,0,0,6,0,1,0,0,0,0,1,8,0,2,0,0,2,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,5,0,0,0,0,0,0,16,2,0,0,0,0,0,1
5.96257350205938,0,5,0,0,1,1,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,8,0,0,0,0,0,0,17,2,0,0,0,0,0,0
5.82390874094432,0,5,0,0,1,1,3,1,1,2,0,0,0,7,0,0,0,0,0,0,1,14,0,3,0,0,0,0,2,7,0,2,0,2,4,0,0,0,0,3,0,0,0,2,0,0,0,1,1,1,6,8,0,0,0,0,0,4,17,2,0,0,0,3,0,4
5.64206515299955,0,5,0,0,1,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,5,0,0,0,0,0,0,16,2,0,0,0,0,0,0
5.54821356447571,0,6,0,0,1,1,0,1,1,2,0,0,0,7,0,0,0,0,0,0,1,8,0,3,0,0,0,0,2,7,0,2,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,8,0,0,0,0,0,4,17,3,0,0,0,0,0,1
5.49349496759513,0,3,0,0,1,0,0,1,1,2,0,0,0,6,0,1,0,0,0,0,1,8,0,1,0,0,1,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,4,0,0,0,0,0,0,18,2,0,0,0,0,0,1
5.46344155742847,0,3,0,0,1,1,3,1,1,2,0,0,0,7,0,0,0,0,0,0,1,14,0,2,0,0,0,0,2,7,0,2,0,5,2,0,0,0,0,0,0,6,0,3,0,0,0,0,1,0,0,6,0,0,3,0,0,7,18,2,0,0,0,0,0,1
5.33913452199613,0,3,0,0,1,1,0,1,1,2,0,0,0,7,0,0,0,0,0,0,1,10,0,2,1,0,0,0,2,5,0,2,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,6,0,0,0,0,0,4,16,2,0,0,0,0,0,1
5.21538270736712,0,3,0,0,1,0,3,1,1,2,0,0,0,6,0,1,0,0,0,0,1,14,0,1,0,0,1,0,2,4,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,0,0,3,0,0,3,17,2,0,0,0,0,0,1
7.89997426989214,1,3,0,3,1,0,0,2,1,0,0,0,0,18,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0
7.79997073344623,1,5,0,3,1,0,0,2,1,0,0,0,0,18,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0
6.90000876645532,1,6,0,3,1,0,0,2,3,0,0,1,0,15,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
9.10001543745061,1,7,0,3,1,0,0,2,3,0,0,1,0,16,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,6,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
5.95546023960759,0,7,2,1,0,2,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,9,0,0,0,0,0,2,0
7.58502665202918,0,3,2,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0
6.40560744962457,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,2,2,0,0,2,0,2,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,7,0,6,0,0,0,0,0
6.7594507517174,0,3,2,1,0,1,0,0,0,0,0,0,1,7,0,2,0,1,1,0,0,1,0,2,0,1,0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,7,0,5,0,0,0,0,2
6.89279003035213,0,3,2,1,0,1,3,0,0,0,0,0,0,8,0,2,0,0,0,0,0,3,0,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,8
6.88272870434424,0,3,2,1,0,1,3,0,0,0,0,0,0,8,0,2,0,0,0,0,0,3,0,2,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,10,0,2,0,0,0,0,8
6.54668165995296,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0
6.38933983691012,0,3,2,1,0,1,3,0,0,0,0,0,0,7,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
6.62160209905186,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,0,0,0,0,2
5.84163750790475,0,5,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,2,0
6.10568393731556,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7.45593195564972,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,1,1,0,0,1,0,2,0,0,0,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,9,0,3,0,0,0,0,0
7.30980391997149,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,9,0,0,0,0,0,0,0
7.23657200643706,0,3,2,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0
6.2580609222708,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,6,0,1,0,0,0,0,0
6.18575240426808,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0
6.28819277095881,0,3,2,1,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0
6.4294570601181,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,5,0,1,0,0,0,0,0
6.19044028536473,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0
