"pIC50","SubFPC1","SubFPC2","SubFPC3","SubFPC5","SubFPC9","SubFPC13","SubFPC18","SubFPC49","SubFPC84","SubFPC85","SubFPC88","SubFPC100","SubFPC133","SubFPC135","SubFPC136","SubFPC137","SubFPC171","SubFPC172","SubFPC179","SubFPC180","SubFPC183","SubFPC275","SubFPC279","SubFPC287","SubFPC295","SubFPC302","SubFPC303","SubFPC307"
7.52287874528034,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,8,5,0,19
7.10790539730952,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,8,5,0,19
6.86012091359876,1,0,0,0,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,8,5,0,20
7.67778070526608,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,8,4,0,19
7.72124639904717,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,8,5,0,19
7.04095860767891,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,6,3,0,19
7.27572413039921,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,6,3,0,19
7.55284196865778,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,8,5,0,20
7.95860731484177,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,8,5,0,20
7.85387196432176,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,2,6,3,0,19
6.72124639904717,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,0,0,0,1,0,4,8,4,0,20
7.01322826573375,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,8,4,0,19
7.92081875395237,1,0,0,0,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,8,5,0,20
7.48148606012211,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,0,0,0,1,0,4,10,5,0,21
7.49485002168009,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,2,6,3,0,19
8.30102999566398,1,1,1,0,3,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,3,2,8,6,0,23
8.22184874961636,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,3,2,6,4,0,22
7.69897000433602,2,0,0,0,3,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,6,4,0,20
8,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,2,6,3,0,19
8.30102999566398,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,6,3,0,19
7.43179827593301,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,2,0,2,8,3,0,18
8.69897000433602,0,1,1,0,3,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,3,2,6,5,0,23
8.15490195998574,0,1,1,0,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,3,2,8,6,0,23
6.83863199776502,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,0,0,1,0,2,6,3,0,19
8.39794000867204,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,3,2,6,4,0,22
7.04575749056067,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,2,0,2,8,3,0,18
7.72124639904717,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,0,1,0,2,6,3,0,19
8.52287874528034,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,2,3,2,8,4,0,21
7.24412514432751,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,2,0,2,8,3,0,18
8.04575749056067,2,2,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,0,0,0,2,0,4,10,5,0,21
7.92081875395237,2,1,0,0,0,0,0,0,1,0,2,1,0,1,0,4,0,0,0,0,0,1,3,4,9,6,0,24
8,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,2,3,2,8,4,0,21
8.04575749056067,0,1,1,0,3,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,3,2,8,5,0,22
7.92081875395237,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,3,2,8,4,0,21
7.42021640338319,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,0,2,3,2,8,4,0,21
7.67778070526608,0,1,1,0,3,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,2,3,2,8,5,0,22
8.09691001300806,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,3,2,6,4,0,22
7.11350927482752,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,3,0,0,0,1,0,2,6,3,0,19
7.33724216831843,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,8,4,0,19
5.30539480106643,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,4,0,21
6.24108810760203,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,6,1,0,21
5.79588001734407,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,2,0,2,7,1,0,21
5.14266750356873,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,3,0,21
5.54211810326601,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,3,0,21
6.51712641639125,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,6,1,0,21
6.30980391997149,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,2,0,2,6,1,0,21
5.42136079003193,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,2,0,2,6,1,0,21
5.89962945488244,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,3,0,22
5.5185573714977,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2,0,2,6,1,0,20
6.01099538430146,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,10,3,0,21
7.42021640338319,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,6,1,0,21
6.01547268665621,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
6.76447155309245,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
6.42829116819131,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,2,0,2,6,1,0,21
6.03526907894637,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,2,0,2,6,1,0,21
6.39469495385889,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,2,0,2,6,1,0,21
6.20551195334083,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
5.99567862621736,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,3,1,0,0,2,0,2,6,1,0,21
5.84771165561694,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
6.00261361560269,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,0,2,0,2,6,1,0,21
8.16749108729376,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,6,1,0,21
6.18111458540599,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,1,0,0,2,0,2,6,1,0,21
6.02273378757271,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,1,0,0,2,0,2,6,1,0,21
5.92811799269387,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,2,0,21
6.75202673363819,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
5.6345120151091,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,6,4,2,0,20
6.0467236633327,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
5.1505805862031,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,8,1,0,20
4.56703070912559,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,3,0,22
5.80410034759077,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,8,3,0,21
6.35951856302958,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,3,0,2,8,1,0,20
6.39040559077478,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,8,1,0,20
6.22548303427145,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,1,0,2,4,1,0,22
5.73518217699046,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
5.4672456210075,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,3,0,21
6.55909091793478,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,3,1,0,0,2,0,2,6,1,0,21
5.3585258894959,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,10,3,0,20
5.41793663708829,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,8,1,0,20
6.46344155742847,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0,2,0,2,6,1,0,21
8.2518119729938,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,1,0,3,0,2,9,1,0,20
7.10790539730952,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,3,0,2,9,3,0,22
4.94271435558178,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,6,1,0,15
7.2518119729938,1,2,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,4,1,0,0,3,0,2,11,4,0,25
6.08884239126002,1,2,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,4,1,0,0,3,0,2,11,4,0,25
5.51956185282218,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,4,0,2,13,6,0,22
5.78727984558216,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,11,6,0,22
6.15989390554324,1,2,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,0,1,0,0,3,0,2,11,4,0,25
5.43285595480434,1,2,1,0,0,0,0,0,1,0,2,1,0,1,0,2,0,0,1,0,0,3,0,2,11,4,0,25
6.19044028536473,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,1,0,21
5.17802818235796,1,2,0,0,0,0,0,0,1,0,2,1,0,1,0,4,0,0,1,0,0,3,0,4,11,4,0,25
5.31975516295739,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,2,0,2,8,3,0,21
7.10790539730952,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,4,0,1,0,2,0,2,9,3,0,21
5.2208365762355,1,3,1,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,10,5,0,23
7.79588001734407,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,7,1,0,21
5.66857270347926,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,2,0,2,9,3,0,21
5.65757731917779,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,7,3,0,22
5.50863830616573,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,9,4,0,21
7.22184874961636,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,4,0,27
6.1505805862031,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,4,0,27
6.35066514128786,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,6,1,0,21
5.92081875395237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,0,0,6,0,0,22
7.86966623150499,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,7,1,0,21
7.86646109162978,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,4,0,27
5.82390874094432,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,4,0,27
7.58502665202918,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,4,0,27
4.79860287567955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,9,0,0,22
5.78251605578609,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,2,0,0,5,0,0,20
6.95860731484177,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,1,0,3,0,2,9,1,0,20
6.80966830182971,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,4,0,2,9,3,0,25
5.69250396208679,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,1,0,0,2,0,2,9,3,0,27
6.93554201077308,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,0,1,0,2,0,2,7,1,0,21
5.7619538968712,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,10,4,0,26
5.92081875395237,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,4,0,27
6.06449273417529,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,7,1,0,21
6.45593195564972,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,7,1,0,21
5.88605664769316,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,4,0,27
5.65169513695184,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,10,4,0,26
6.12205304837081,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,10,4,0,26
6.39685562737982,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,3,0,2,9,1,0,20
5.92081875395237,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,3,0,2,7,1,0,20
8.52287874528034,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,0,1,0,2,0,2,7,1,0,21
6.30102999566398,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,1,3,0,2,8,1,0,19
7.54975089168064,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,1,0,0,2,0,2,6,1,0,21
8.05256627811295,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,1,0,0,2,0,2,6,1,0,21
7.31875876262441,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,4,0,27
6.67985371388895,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,6,1,0,0,2,0,2,6,1,0,21
7.69897000433602,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,6,1,0,0,2,0,2,6,1,0,21
5.91364016932525,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,6,1,0,0,2,0,2,6,1,0,21
7.74472749489669,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,1,0,0,2,0,2,6,1,0,21
6.42250820016277,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,4,0,27
6.09258863922541,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,1,0,0,2,0,2,6,1,0,21
6.92811799269387,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,1,0,0,2,0,2,6,1,0,21
5.79860287567955,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,1,0,0,2,0,4,9,4,0,28
6.54975089168064,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,3,0,2,8,1,0,20
5.64975198166584,1,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,0,1,0,0,2,0,4,10,4,0,28
5.42021640338319,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,2,0,2,7,1,0,21
7.30102999566398,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,1,3,0,2,8,1,0,19
8.45593195564972,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,1,0,0,2,0,2,6,1,0,21
7.49485002168009,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,3,0,2,8,1,0,20
5.97881070093006,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,4,0,0,1,0,0,2,0,4,9,4,0,28
5.9100948885606,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,8,4,0,27
6.35556141053216,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,1,3,0,2,8,1,0,19
6.50307035192678,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,6,1,0,0,2,0,2,6,1,0,21
7.67778070526608,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,6,1,0,0,2,0,2,6,1,0,21
5.07314329105031,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,4,0,2,10,1,0,19
6.66154350639539,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,8,3,0,22
5.77469071827414,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,1,3,0,2,8,1,0,19
7.34678748622466,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,4,0,1,0,3,0,2,7,3,0,17
6.11918640771921,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,9,5,0,22
6.60205999132796,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,4,2,0,17
5.09312646527793,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,7,2,0,17
5.4672456210075,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,4,2,0,17
5.98296666070122,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,4,3,0,17
3.84163750790475,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,4,1,0,16
7.29242982390206,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,4,1,0,22
4.99567862621736,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,1,0,21
6.40782324260413,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,1,0,21
5.12205304837081,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,1,0,21
6.78251605578609,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,8,2,0,21
6.89619627904404,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,6,2,0,22
5.08565684288056,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,3,0,2,6,1,0,20
6.82973828460504,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,2,0,22
5.84466396253494,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,2,0,22
6.42829116819131,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,1,0,21
7.65560772631489,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,6,1,0,21
4.90308998699194,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,2,0,2,6,1,0,21
5.84771165561694,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,2,0,2,6,1,0,21
7.48545224733971,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,2,0,2,6,1,0,21
6.62893213772826,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,2,0,2,6,1,0,21
5.07572071393812,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,3,0,2,9,1,0,20
7.12262865413023,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,2,4,1,0,22
6.29756946355447,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,2,6,1,0,21
5.60554831917378,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,2,6,1,0,21
7.26520017041115,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,2,0,2,6,1,0,21
6.73518217699046,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,2,0,2,6,1,0,21
7.1001794975729,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,2,0,2,6,1,0,21
6.78251605578609,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,2,0,2,6,1,0,21
7.26600071346161,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,2,0,2,6,1,0,21
5.48017200622428,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,2,0,2,6,1,0,21
8.01278077009199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,2,0,2,6,1,0,21
7.44369749923271,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,2,0,2,6,1,0,21
7.58169870868025,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,2,0,2,6,1,0,21
7.12842706445412,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,2,0,2,6,1,0,21
5.91364016932525,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,1,0,21
7.54821356447571,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,1,0,21
5.5543957967264,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,1,0,21
7.67366413907125,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,2,0,22
6.58670023591875,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0,2,8,1,0,20
5.27901425584626,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0,2,8,1,0,20
6.69680394257951,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0,2,8,2,0,21
7.92811799269387,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,2,6,2,0,22
5.07007043991541,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,0,2,0,2,10,3,2,11
4.97305837204097,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,2,0,2,10,3,2,11
5.57186520597121,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,3,2,11
5.5185573714977,0,0,0,0,3,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,4,2,12
5.35556141053216,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,4,11,4,2,12
5.02456819149074,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,12,4,2,11
5.75696195131371,3,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,4,2,12
5.95078197732982,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,3,2,15
5.43179827593301,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,10,4,0,15
5.67778070526608,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,2,0,2,0,1,0,3,0,2,7,5,0,17
5.58502665202918,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,2,0,17
6.09258863922541,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,2,0,17
5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,2,0,17
6.96657624451305,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,3,0,18
6.48148606012211,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,5,5,2,0,17
5.97881070093006,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,9,2,0,17
5.44369749923271,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,9,2,0,17
6.040481623027,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,2,0,17
6.26680273489343,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,2,0,17
6.9100948885606,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,5,5,2,0,17
5.16749108729376,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,9,2,0,18
5.33724216831843,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,5,9,2,0,18
5.74472749489669,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,5,9,2,0,18
7,2,1,1,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,2,0,12
5,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,2,0,13
